X,Y,coef
1.3087561987737706,-66.15998371085846,38.69892342562922
-0.5172526549491794,99.07095910547883,38.69892342562922
-1.7496041806727065,172.58740226681846,38.69892342562922
2.5364564104787757,109.7159873782839,38.69892342562922
-1.3872541844441932,-229.50286631303402,38.69892342562922
-2.28193948848287,124.70841028638671,38.69892342562922
-0.6811926321300996,-189.45135642752547,38.69892342562922
2.705203450894234,-152.5376974964146,38.69892342562922
-0.26325151279564274,-217.16841695634355,38.69892342562922
1.6237089877828836,-27.54322346965759,38.69892342562922
1.4038549849933926,-161.92270345957155,38.69892342562922
1.4767607190287917,157.6401647116901,38.69892342562922
2.551751219989577,217.39900358298223,38.69892342562922
1.0005325930841256,83.69474349367107,38.69892342562922
-0.19774382486212438,199.13203992323304,38.69892342562922
1.6598767100692502,-131.98849775156708,38.69892342562922
-2.086236904034923,-224.8046715360752,38.69892342562922
-2.445144358685395,70.37092425354501,38.69892342562922
-2.9781217718224315,-142.86166877112066,38.69892342562922
-2.5770605950949985,-42.391940527173546,38.69892342562922
-2.4367394253236547,242.0469564201307,38.69892342562922
0.5715796378801175,-145.35425358279576,38.69892342562922
-2.877501801789212,191.62609526772252,38.69892342562922
-0.13615505756481738,-144.55703641800415,38.69892342562922
2.5124387684340945,120.7424220087359,38.69892342562922
1.303364081303986,-64.70596334865147,38.69892342562922
1.3928862113646776,136.18871499209547,38.69892342562922
-0.7980558949425465,170.53582388527093,38.69892342562922
1.614547955474162,16.61349314028115,38.69892342562922
0.38433825059233406,-41.67092989175271,38.69892342562922
1.3669950794147372,-69.85036239927089,38.69892342562922
0.8775195566607348,-240.7605313401497,38.69892342562922
-2.5567107882791755,-134.08006215463897,38.69892342562922
2.5997294314609842,-27.333982943423763,38.69892342562922
-1.5324493380356554,-93.54260384548729,38.69892342562922
-2.7330849340901664,-145.42719953863957,38.69892342562922
2.2274078220187654,246.7922131436128,38.69892342562922
1.4088269396036903,85.44046506463991,38.69892342562922
-2.3824250778345055,172.02323099412274,38.69892342562922
2.367125108328974,-131.7359842863395,38.69892342562922
-2.3230240076680673,-140.26548585811435,38.69892342562922
0.395986717870644,-161.87510922485825,38.69892342562922
2.019837472299727,130.44568814452902,38.69892342562922
-2.6449031828598084,-114.79296305681873,38.69892342562922
-1.8461208600654715,58.841005483433776,38.69892342562922
1.836342973658649,-21.4843467076457,38.69892342562922
-1.3802171348510945,101.01781809908499,38.69892342562922
-2.2424285750750315,-151.05782767168262,38.69892342562922
